iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUT,Europe,Austria,2021-10-28,813334.0,4248.0,3670.0,11316.0,27.0,13.714,89940.012,469.752,405.836,1251.345,2.986,1.517,1.37,264.0,29.194,1044.0,115.447,,,,,451995.0,96262394.0,10644.878,49.982,319356.0,35.315,0.0115,87.0,tests performed,11511141.0,5900421.0,5628627.0,308722.0,29044.0,19787.0,127.29,65.25,62.24,3.41,2188.0,6409.0,0.071,60.19,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-10-29,819195.0,5861.0,3995.571,11333.0,17.0,14.286,90588.132,648.12,441.838,1253.225,1.88,1.58,1.42,279.0,30.852,1101.0,121.751,,,,,312927.0,96575321.0,10679.482,34.604,323368.0,35.759,0.0124,80.9,tests performed,11546995.0,5914894.0,5638610.0,321765.0,35854.0,19944.0,127.69,65.41,62.35,3.56,2205.0,7051.0,0.078,60.19,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-10-30,825297.0,6102.0,4330.714,11345.0,12.0,14.286,91262.903,674.771,478.899,1254.552,1.327,1.58,1.44,283.0,31.295,1121.0,123.962,,,,,338420.0,96913741.0,10716.905,37.423,326572.0,36.113,0.0133,75.4,tests performed,11565078.0,5923757.0,5643346.0,327129.0,18083.0,20233.0,127.89,65.51,62.41,3.62,2237.0,7373.0,0.082,60.19,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-10-31,830981.0,5684.0,4625.0,11357.0,12.0,15.143,91891.45,628.547,511.441,1255.879,1.327,1.675,1.44,293.0,32.4,1181.0,130.597,,,,,340861.0,97254602.0,10754.598,37.693,330375.0,36.533,0.014,71.4,tests performed,11569079.0,5925674.0,5644461.0,328266.0,4001.0,20359.0,127.93,65.53,62.42,3.63,2251.0,7445.0,0.082,60.19,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,11748.0,7.76,23.74,1299.11605259806
AUT,Europe,Austria,2021-11-01,835504.0,4523.0,4864.0,11369.0,12.0,15.429,92391.612,500.162,537.87,1257.206,1.327,1.706,1.44,308.0,34.059,1260.0,139.333,,,,,276500.0,97531102.0,10785.174,30.576,334762.0,37.019,0.0145,68.8,tests performed,11572761.0,5927228.0,5645463.0,329566.0,3682.0,18607.0,127.97,65.54,62.43,3.64,2058.0,6953.0,0.077,57.41,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-02,840902.0,5398.0,5153.857,11380.0,11.0,14.429,92988.533,596.921,569.923,1258.422,1.216,1.596,1.44,329.0,36.381,1372.0,151.718,,,,,306382.0,97837484.0,10819.054,33.88,327955.0,36.266,0.0157,63.6,tests performed,11604548.0,5938858.0,5652906.0,343247.0,31787.0,22045.0,128.33,65.67,62.51,3.8,2438.0,7992.0,0.088,57.41,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-03,847408.0,6506.0,5474.571,11400.0,20.0,15.857,93707.979,719.446,605.388,1260.634,2.212,1.754,1.45,344.0,38.04,1436.0,158.796,,,,,581327.0,98418811.0,10883.338,64.284,372630.0,41.206,0.0147,68.1,tests performed,11650117.0,5950427.0,5662472.0,368346.0,45569.0,24003.0,128.83,65.8,62.62,4.07,2654.0,8346.0,0.092,57.41,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-04,856002.0,8594.0,6095.429,11419.0,19.0,14.714,94658.32,950.341,674.044,1262.735,2.101,1.627,1.48,362.0,40.031,1475.0,163.108,,,,,550179.0,98968990.0,10944.178,60.84,386657.0,42.757,0.0158,63.4,tests performed,11699637.0,5962680.0,5671779.0,396853.0,49520.0,26928.0,129.38,65.94,62.72,4.39,2978.0,8894.0,0.098,57.41,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-05,865390.0,9388.0,6599.286,11451.0,32.0,16.857,95696.462,1038.143,729.761,1266.273,3.539,1.864,1.49,366.0,40.473,1483.0,163.993,,,,,473302.0,99442292.0,10996.517,52.339,409567.0,45.291,0.0161,62.1,tests performed,11765653.0,5982042.0,5683471.0,433183.0,66016.0,31237.0,130.11,66.15,62.85,4.79,3454.0,9593.0,0.106,57.41,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-06,875333.0,9943.0,7148.0,11482.0,31.0,19.571,96795.978,1099.516,790.439,1269.701,3.428,2.164,1.48,354.0,39.146,1520.0,168.084,,,,,414915.0,99857207.0,11042.399,45.882,420495.0,46.499,0.017,58.8,tests performed,11806478.0,5996339.0,5689403.0,454334.0,40825.0,34486.0,130.56,66.31,62.91,5.02,3814.0,10369.0,0.115,57.41,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-07,883887.0,8554.0,7558.0,11502.0,20.0,20.714,97741.896,945.917,835.778,1271.913,2.212,2.291,1.46,367.0,40.584,1570.0,173.614,,,,,397268.0,100254475.0,11086.329,43.931,428553.0,47.39,0.0176,56.7,tests performed,11827013.0,6003554.0,5691789.0,465444.0,20535.0,36848.0,130.79,66.39,62.94,5.15,4075.0,11126.0,0.123,57.41,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,12151.8,7.95,26.35,1343.76902008521
AUT,Europe,Austria,2021-11-08,892065.0,8178.0,8080.143,11515.0,13.0,20.857,98646.234,904.339,893.517,1273.35,1.438,2.306,1.43,382.0,42.242,1664.0,184.008,,,,,380970.0,100635445.0,11128.458,42.128,443478.0,49.041,0.0182,54.9,tests performed,11874878.0,6016594.0,5698519.0,494018.0,47865.0,43160.0,131.31,66.53,63.02,5.46,4773.0,12767.0,0.141,49.07,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-09,899777.0,7712.0,8410.714,11554.0,39.0,24.857,99499.042,852.808,930.073,1277.663,4.313,2.749,1.41,408.0,45.117,1768.0,195.509,,,,,454958.0,101090403.0,11178.768,50.31,464703.0,51.388,0.0181,55.3,tests performed,11944904.0,6039859.0,5707919.0,532175.0,70026.0,48622.0,132.09,66.79,63.12,5.88,5377.0,14429.0,0.16,49.07,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-10,911175.0,11398.0,9109.571,11577.0,23.0,25.286,100759.454,1260.412,1007.354,1280.207,2.543,2.796,1.4,420.0,46.444,1808.0,199.932,,,,,346999.0,101437402.0,11217.14,38.372,431227.0,47.686,0.0211,47.3,tests performed,12019624.0,6058358.0,5717855.0,578981.0,74720.0,52787.0,132.92,66.99,63.23,6.4,5837.0,15419.0,0.171,49.07,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-11,923150.0,11975.0,9592.571,11601.0,24.0,26.0,102083.672,1324.218,1060.765,1282.861,2.654,2.875,1.38,437.0,48.324,1851.0,204.687,,,,,725954.0,102163356.0,11297.417,80.277,456338.0,50.463,0.021,47.6,tests performed,12106555.0,6080792.0,5730155.0,631773.0,86931.0,58131.0,133.88,67.24,63.37,6.99,6428.0,16873.0,0.187,49.07,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-12,934948.0,11798.0,9936.857,11641.0,40.0,27.143,103388.318,1304.645,1098.836,1287.284,4.423,3.002,1.37,428.0,47.329,1896.0,209.663,,,,,445216.0,102608572.0,11346.65,49.233,452326.0,50.019,0.022,45.5,tests performed,12210127.0,6107866.0,5745038.0,693990.0,103572.0,63496.0,135.02,67.54,63.53,7.67,7022.0,17975.0,0.199,49.07,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-13,948100.0,13152.0,10395.286,11689.0,48.0,29.571,104842.691,1454.373,1149.53,1292.592,5.308,3.27,1.35,417.0,46.113,1877.0,207.562,,,,,381534.0,102990106.0,11388.841,42.191,447557.0,49.492,0.0232,43.1,tests performed,12275609.0,6126714.0,5754554.0,731404.0,65482.0,67019.0,135.75,67.75,63.63,8.09,7411.0,18625.0,0.206,49.07,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-14,959652.0,11552.0,10823.571,11706.0,17.0,29.143,106120.133,1277.442,1196.891,1294.472,1.88,3.223,1.34,433.0,47.882,1919.0,212.207,,,,,323413.0,103313519.0,11424.604,35.764,437006.0,48.325,0.0248,40.4,tests performed,12317078.0,6138414.0,5759415.0,756502.0,41469.0,70009.0,136.2,67.88,63.69,8.37,7742.0,19266.0,0.213,49.07,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,12681.2,8.21,34.63,1402.31107305128
AUT,Europe,Austria,2021-11-15,971541.0,11889.0,11353.714,11746.0,40.0,33.0,107434.841,1314.708,1255.515,1298.895,4.423,3.649,1.32,456.0,50.425,2069.0,228.794,,,,,399798.0,103713317.0,11468.815,44.21,439696.0,48.622,0.0258,38.7,tests performed,12387812.0,6153831.0,5768887.0,802647.0,70734.0,73276.0,136.99,68.05,63.79,8.88,8103.0,19605.0,0.217,59.26,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-16,981904.0,10363.0,11732.429,11807.0,61.0,36.143,108580.801,1145.96,1297.394,1305.64,6.745,3.997,1.29,466.0,51.531,2118.0,234.212,,,,,464540.0,104177857.0,11520.184,51.37,441065.0,48.774,0.0266,37.6,tests performed,12480297.0,6172257.0,5780389.0,865525.0,92485.0,76485.0,138.01,68.25,63.92,9.57,8458.0,18914.0,0.209,59.26,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-17,996320.0,14416.0,12163.571,11848.0,41.0,38.714,110174.949,1594.149,1345.071,1310.174,4.534,4.281,1.27,486.0,53.743,2258.0,249.694,,,,,593434.0,104771291.0,11585.807,65.623,476270.0,52.667,0.0255,39.2,tests performed,12588745.0,6190030.0,5793555.0,943320.0,108448.0,81303.0,139.21,68.45,64.07,10.43,8991.0,18810.0,0.208,59.26,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-18,1011465.0,15145.0,12616.429,11903.0,55.0,43.143,111849.712,1674.763,1395.149,1316.256,6.082,4.771,1.25,508.0,56.176,2329.0,257.545,,,,,553894.0,105325185.0,11647.058,61.251,451690.0,49.949,0.0279,35.8,tests performed,12709196.0,6207016.0,5808702.0,1031858.0,120451.0,86092.0,140.54,68.64,64.23,11.41,9520.0,18032.0,0.199,59.26,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-19,1027274.0,15809.0,13189.429,11951.0,48.0,44.286,113597.901,1748.189,1458.512,1321.564,5.308,4.897,1.23,514.0,56.839,2364.0,261.416,,,,,552269.0,105877454.0,11708.129,61.071,466983.0,51.64,0.0282,35.4,tests performed,12851329.0,6227641.0,5828141.0,1134201.0,142133.0,91600.0,142.11,68.87,64.45,12.54,10129.0,17111.0,0.189,59.26,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-20,1042571.0,15297.0,13495.857,11993.0,42.0,43.429,115289.472,1691.571,1492.397,1326.209,4.644,4.802,1.2,525.0,58.055,2347.0,259.536,,,,,430547.0,106308001.0,11755.74,47.611,473985.0,52.414,0.0285,35.1,tests performed,12940262.0,6241993.0,5840380.0,1196683.0,88933.0,94950.0,143.1,69.03,64.58,13.23,10500.0,16468.0,0.182,59.26,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-21,1056613.0,14042.0,13851.571,12015.0,22.0,44.143,116842.263,1552.791,1531.733,1328.641,2.433,4.881,1.16,533.0,58.94,2425.0,268.161,,,,,524203.0,106832204.0,11813.707,57.967,502669.0,55.586,0.0276,36.3,tests performed,12997028.0,6249228.0,5845849.0,1240825.0,56766.0,97136.0,143.72,69.11,64.64,13.72,10741.0,15831.0,0.175,59.26,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,13221.6,8.48,34.39,1462.06952681567
AUT,Europe,Austria,2021-11-22,1070419.0,13806.0,14125.429,12042.0,27.0,42.286,118368.957,1526.694,1562.017,1331.627,2.986,4.676,1.13,572.0,63.253,2561.0,283.2,,,,,354947.0,107187151.0,11852.958,39.251,496262.0,54.878,0.0285,35.1,tests performed,13085434.0,6259199.0,5854828.0,1310404.0,88406.0,99660.0,144.7,69.22,64.74,14.49,11021.0,15053.0,0.166,70.37,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-23,1079932.0,9513.0,14004.0,12114.0,72.0,43.857,119420.922,1051.966,1548.589,1339.589,7.962,4.85,1.07,583.0,64.469,2570.0,284.195,,,,,428955.0,107616106.0,11900.392,47.435,491178.0,54.315,0.0285,35.1,tests performed,13198531.0,6271440.0,5868410.0,1397808.0,113097.0,102605.0,145.95,69.35,64.89,15.46,11346.0,14169.0,0.157,70.37,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-24,1095297.0,15365.0,14139.571,12180.0,66.0,47.429,121120.013,1699.091,1563.581,1346.887,7.298,5.245,1.02,596.0,65.907,2639.0,291.826,,,,,368068.0,107984174.0,11941.094,40.702,458983.0,50.755,0.0308,32.5,tests performed,13329656.0,6284609.0,5882991.0,1501278.0,131125.0,105844.0,147.4,69.5,65.06,16.6,11704.0,13511.0,0.149,70.37,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-25,1108889.0,13592.0,13917.714,12233.0,53.0,47.143,122623.042,1503.029,1539.047,1352.748,5.861,5.213,0.97,615.0,68.008,2658.0,293.927,,,,,619654.0,108603828.0,12009.617,68.523,468378.0,51.794,0.0297,33.7,tests performed,13461612.0,6297235.0,5899025.0,1604669.0,131956.0,107488.0,148.86,69.64,65.23,17.74,11886.0,12888.0,0.143,70.37,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-26,1121134.0,12245.0,13408.571,12284.0,51.0,47.571,123977.118,1354.075,1482.745,1358.388,5.64,5.261,0.93,612.0,67.676,2658.0,293.927,,,,,606176.0,109210004.0,12076.649,67.032,476079.0,52.646,0.0282,35.5,tests performed,13619997.0,6315509.0,5920282.0,1723630.0,158385.0,109810.0,150.61,69.84,65.47,19.06,12143.0,12553.0,0.139,70.37,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-27,1132805.0,11671.0,12890.571,12349.0,65.0,50.857,125267.719,1290.601,1425.464,1365.576,7.188,5.624,0.9,615.0,68.008,2606.0,288.176,,,,,346928.0,109556932.0,12115.013,38.364,464133.0,51.325,0.0278,36.0,tests performed,13721453.0,6328271.0,5932970.0,1799696.0,101456.0,111599.0,151.73,69.98,65.61,19.9,12341.0,12325.0,0.136,73.15,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-28,1143283.0,10478.0,12381.429,12388.0,39.0,53.286,126426.396,1158.677,1369.162,1369.888,4.313,5.892,0.88,623.0,68.893,2624.0,290.167,,,,,268213.0,109825145.0,12144.672,29.66,427563.0,47.281,0.029,34.5,tests performed,13774932.0,6334897.0,5939437.0,1840124.0,53479.0,111129.0,152.33,70.05,65.68,20.35,12289.0,12238.0,0.135,73.15,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-29,1151809.0,8526.0,11627.143,12425.0,37.0,54.714,127369.217,942.821,1285.751,1373.98,4.092,6.05,0.85,630.0,69.667,2767.0,305.98,,,,,285534.0,110110679.0,12176.247,31.575,417647.0,46.184,0.0278,35.9,tests performed,13863420.0,6343980.0,5950779.0,1908231.0,88488.0,111141.0,153.3,70.15,65.8,21.1,12290.0,12112.0,0.134,73.15,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-11-30,1159995.0,8186.0,11437.571,12492.0,67.0,54.0,128274.44,905.223,1264.788,1381.389,7.409,5.971,0.81,646.0,71.436,2769.0,306.201,,,,,469103.0,110579782.0,12228.121,51.874,423382.0,46.818,0.027,37.0,tests performed,13972418.0,6355903.0,5967651.0,1988487.0,108998.0,110555.0,154.51,70.28,65.99,21.99,12225.0,12066.0,0.133,73.15,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-01,1170362.0,10367.0,10723.571,12553.0,61.0,53.286,129420.843,1146.402,1185.833,1388.134,6.745,5.892,0.77,651.0,71.989,2651.0,293.153,,,,,491554.0,111071336.0,12282.478,54.357,441023.0,48.769,0.0243,41.1,tests performed,14099876.0,6368557.0,5985416.0,2085584.0,127458.0,110031.0,155.92,70.42,66.19,23.06,12167.0,11993.0,0.133,73.15,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-02,1179244.0,8882.0,10050.714,12625.0,72.0,56.0,130403.031,982.188,1111.427,1396.096,7.962,6.193,0.73,640.0,70.772,2547.0,281.652,,,,,466309.0,111537645.0,12334.044,51.565,419117.0,46.347,0.024,41.7,tests performed,14230914.0,6379462.0,6005547.0,2185643.0,131038.0,109900.0,157.37,70.55,66.41,24.17,12153.0,11747.0,0.13,73.15,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-03,1185982.0,6738.0,9264.0,12693.0,68.0,58.429,131148.132,745.101,1024.431,1403.616,7.52,6.461,0.7,642.0,70.994,2530.0,279.772,,,,,400321.0,111937966.0,12378.312,44.268,389709.0,43.095,0.0238,42.1,tests performed,14385907.0,6393482.0,6031760.0,2300476.0,154993.0,109416.0,159.08,70.7,66.7,25.44,12099.0,11139.0,0.123,73.15,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-04,1193286.0,7304.0,8640.143,12753.0,60.0,57.714,131955.822,807.69,955.443,1410.251,6.635,6.382,0.68,652.0,72.099,2424.0,268.051,,,,,296446.0,112234412.0,12411.093,32.782,382497.0,42.297,0.0226,44.3,tests performed,14480176.0,6404483.0,6049084.0,2366450.0,94269.0,108389.0,160.12,70.82,66.89,26.17,11986.0,10887.0,0.12,,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-05,1198478.0,5192.0,7885.0,12796.0,43.0,58.286,132529.963,574.141,871.938,1415.006,4.755,6.445,0.68,654.0,72.321,2402.0,265.618,,,,,292422.0,112526834.0,12443.43,32.337,385956.0,42.68,0.0204,48.9,tests performed,14523697.0,6409173.0,6057723.0,2396663.0,43521.0,106966.0,160.61,70.87,66.99,26.5,11829.0,10611.0,0.117,,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-06,1203103.0,4625.0,7327.714,12844.0,48.0,59.857,133041.405,511.441,810.313,1420.314,5.308,6.619,,,,,,,,,,380547.0,112907381.0,12485.512,42.082,399529.0,44.181,0.0183,54.5,tests performed,14610559.0,6416650.0,6073719.0,2460095.0,86862.0,106734.0,161.57,70.96,67.16,27.2,11803.0,10381.0,0.115,,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-07,1207336.0,4233.0,6763.0,12921.0,77.0,61.286,133509.498,468.093,747.865,1428.829,8.515,6.777,,,,,,,,,,387914.0,113295295.0,12528.408,42.896,387930.0,42.898,0.0174,57.4,tests performed,14728085.0,6427154.0,6094478.0,2546415.0,117526.0,107952.0,162.87,71.07,67.39,28.16,11938.0,10179.0,0.113,,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-08,1212999.0,5663.0,6091.0,12979.0,58.0,60.857,134135.723,626.225,673.554,1435.242,6.414,6.73,,,,,,,,,,,,,,,,,,,14782893.0,6433003.0,6103636.0,2586248.0,54808.0,97574.0,163.47,71.14,67.5,28.6,10790.0,9207.0,0.102,,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AUT,Europe,Austria,2021-12-09,1217436.0,4437.0,5456.0,13011.0,32.0,55.143,134626.375,490.652,603.335,1438.781,3.539,6.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9043072.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,,,,
AZE,Asia,Azerbaijan,2020-03-01,3.0,3.0,,,,,0.293,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-02,3.0,0.0,,,,,0.293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-03,3.0,0.0,,,,,0.293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-04,3.0,0.0,,,,,0.293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-05,6.0,3.0,,,,,0.587,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-06,6.0,0.0,0.857,,,0.0,0.587,0.0,0.084,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-07,9.0,3.0,1.286,,,0.0,0.88,0.293,0.126,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-08,9.0,0.0,0.857,,,0.0,0.88,0.0,0.084,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-09,9.0,0.0,0.857,,,0.0,0.88,0.0,0.084,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-10,11.0,2.0,1.143,,,0.0,1.076,0.196,0.112,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
AZE,Asia,Azerbaijan,2020-03-11,11.0,0.0,1.143,,,0.0,1.076,0.0,0.112,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.11,10223344.0,119.309,32.4,6.018,3.871,15847.419,,559.812,7.11,0.3,42.5,83.241,4.7,73.0,0.756,,,,
